,tipo,barrio,sup_cubierta,piso,habs,precio
5679,house,Villa Crespo,38.0,0,2,75000.0
5680,apartment,Barrio Norte,110.0,2,4,315000.0
5681,apartment,Villa Crespo,65.0,4,3,160000.0
5682,PH,Parque Patricios,104.0,0,3,165000.0
5683,apartment,Flores,44.0,6,2,135000.0
5684,apartment,Caballito,53.0,3,2,173000.0
5685,apartment,Villa Urquiza,32.0,3,1,93000.0
5686,apartment,Once,90.0,7,3,170000.0
5687,apartment,Flores,35.0,9,1,76000.0
5688,PH,San Cristobal,71.0,0,2,140000.0
5689,PH,Flores,65.0,0,3,104900.0
5690,apartment,Villa Crespo,83.0,3,3,154900.0
5691,house,Flores,20.0,0,5,490000.0
5692,house,San Cristobal,351.0,0,5,690000.0
5693,apartment,Flores,32.0,7,2,70000.0
5694,apartment,Versalles,60.0,3,3,159000.0
5695,house,Villa Devoto,80.0,0,4,195000.0
5696,apartment,Caballito,84.0,1,3,210000.0
5697,apartment,San Cristobal,90.0,7,4,148000.0
5698,apartment,Villa Urquiza,40.0,1,1,114900.0
5699,apartment,Palermo,33.0,14,1,105000.0
5700,house,Villa Lugano,150.0,0,3,200000.0
5701,house,Villa Riachuelo,150.0,0,2,200000.0
5702,apartment,Barrio Norte,57.0,1,4,125000.0
5703,PH,San Telmo,184.0,0,6,395000.0
5704,apartment,Tribunales,200.0,4,7,280000.0
5705,apartment,Palermo,45.0,17,2,219000.0
5706,apartment,Floresta,62.0,1,3,90000.0
5707,apartment,Belgrano,33.0,9,1,112000.0
5708,apartment,Belgrano,30.0,9,1,112000.0
5709,apartment,Belgrano,30.0,9,1,104000.0
5710,apartment,Liniers,42.0,1,2,92000.0
5711,apartment,Belgrano,30.0,9,1,105000.0
5712,apartment,Balvanera,41.0,1,2,98000.0
5713,PH,Recoleta,34.0,0,2,108000.0
5714,apartment,Balvanera,44.0,2,3,69000.0
5715,apartment,Recoleta,41.0,1,2,98000.0
5716,apartment,San Nicolás,42.0,9,3,145000.0
5717,apartment,Congreso,44.0,2,3,69000.0
5718,apartment,Constitución,33.0,9,1,72000.0
5719,apartment,Belgrano,124.0,12,4,630000.0
5720,apartment,Villa Crespo,55.0,1,3,125000.0
5721,apartment,Palermo,32.0,8,2,95000.0
5722,house,Capital Federal,450.0,0,5,950000.0
5723,apartment,Caballito,38.0,3,1,104500.0
5724,apartment,Caballito,38.0,5,1,105800.0
5725,house,Capital Federal,224.0,0,4,349000.0
5726,house,Capital Federal,430.0,0,2,490000.0
5727,house,Capital Federal,391.0,0,5,740000.0
5728,house,Capital Federal,350.0,0,3,850000.0
5729,apartment,Palermo Hollywood,74.0,7,3,328000.0
5730,apartment,Capital Federal,55.0,2,3,118000.0
5731,house,Barracas,193.0,0,4,280000.0
5732,PH,San Telmo,177.0,0,6,395000.0
5733,PH,Villa Real,100.0,0,4,255000.0
5734,PH,Floresta,90.0,0,3,160000.0
5735,apartment,Villa Urquiza,50.0,8,3,142500.0
5736,PH,Boedo,57.0,0,2,85000.0
5737,PH,Barrio Norte,70.0,0,2,145000.0
5738,apartment,Villa del Parque,67.0,6,3,119000.0
5739,apartment,Barrio Norte,80.0,1,4,299000.0
5740,apartment,Monserrat,32.0,12,1,86000.0
5741,apartment,Palermo,78.0,6,3,270000.0
5742,apartment,Belgrano,86.0,9,3,270000.0
5743,apartment,Barrio Norte,164.0,19,4,1200000.0
5744,apartment,Caballito,166.0,1,6,418000.0
5745,apartment,Villa Pueyrredón,98.0,1,3,230000.0
5746,PH,San Cristobal,90.0,0,5,110000.0
5747,PH,Parque Patricios,90.0,0,5,110000.0
5748,PH,Constitución,90.0,0,5,110000.0
5749,PH,Barracas,90.0,0,5,110000.0
5750,house,Parque Patricios,90.0,0,5,110000.0
5751,house,San Cristobal,90.0,0,5,110000.0
5752,house,Barracas,90.0,0,5,110000.0
5753,house,Constitución,90.0,0,5,110000.0
5754,apartment,Palermo Soho,71.0,3,3,265000.0
5755,PH,Caballito,108.0,0,3,210000.0
5756,apartment,Balvanera,53.0,1,2,115000.0
5757,apartment,Congreso,53.0,1,2,115000.0
5758,apartment,Palermo,60.0,9,2,225000.0
5759,apartment,Palermo,88.0,1,2,525000.0
5760,apartment,San Telmo,49.0,8,2,119000.0
5761,apartment,Flores,68.0,1,3,250000.0
5762,apartment,Mataderos,100.0,1,4,189000.0
5763,apartment,Almagro,68.0,1,3,250000.0
5764,apartment,Villa del Parque,1.0,9,2,99000.0
5765,PH,Monserrat,133.0,0,1,160000.0
5766,apartment,Boca,30.0,13,1,65000.0
5767,apartment,Villa Urquiza,58.0,8,3,179000.0
5768,PH,Villa Real,100.0,0,4,250000.0
5769,PH,Villa Real,45.0,0,2,130000.0
5770,PH,Villa Real,65.0,0,3,173000.0
5771,PH,San Telmo,110.0,0,2,110000.0
5772,PH,Villa Real,52.0,0,3,153000.0
5773,apartment,Caballito,53.0,2,3,115000.0
5774,apartment,Mataderos,47.0,4,2,75000.0
5775,PH,Flores,82.0,0,3,159000.0
5776,house,Villa Devoto,273.0,0,6,450000.0
5777,apartment,Almagro,33.0,8,1,85000.0
5778,house,Saavedra,261.0,0,5,490000.0
5779,apartment,San Telmo,46.0,5,2,90000.0
5780,house,Nuñez,175.0,0,6,445000.0
5781,PH,Floresta,95.0,0,3,169000.0
5782,PH,San Telmo,88.0,0,4,170000.0
5783,apartment,Belgrano,68.0,2,3,198000.0
5784,apartment,Barrio Norte,140.0,2,4,349000.0
5785,apartment,San Telmo,26.0,5,1,50000.0
5786,apartment,Monserrat,141.0,4,5,250000.0
5787,apartment,Puerto Madero,102.0,1,2,430000.0
5788,apartment,Belgrano,37.0,1,1,99500.0
5789,apartment,Paternal,66.0,4,3,130000.0
5790,PH,Agronomía,94.0,0,3,185000.0
5791,apartment,Belgrano,65.0,5,3,165000.0
5792,apartment,Belgrano,129.0,5,4,481000.0
5793,apartment,Palermo,35.0,7,2,89000.0
5794,house,Saavedra,300.0,0,8,496000.0
5795,PH,Parque Patricios,70.0,0,5,220000.0
5796,apartment,Belgrano,99.0,10,4,199990.0
5797,house,Parque Chacabuco,190.0,0,5,260000.0
5798,apartment,Belgrano,155.0,9,4,315000.0
5799,apartment,Belgrano,105.0,10,3,280000.0
5800,apartment,Boedo,125.0,1,3,210000.0
5801,house,Villa Soldati,145.0,0,4,127000.0
5802,apartment,Recoleta,121.0,2,4,290000.0
5803,apartment,Constitución,46.0,5,2,65000.0
5804,apartment,Recoleta,191.0,11,5,595000.0
5805,house,Palermo,298.0,0,6,755000.0
5806,apartment,Boca,79.0,5,3,140000.0
5807,PH,Almagro,41.0,0,2,98000.0
5808,apartment,Recoleta,33.0,4,1,105000.0
5809,apartment,Balvanera,35.0,6,2,66000.0
5810,apartment,San Cristobal,206.0,1,4,300000.0
5811,PH,Villa Devoto,20.0,0,3,129000.0
5812,apartment,Belgrano,97.0,16,3,490000.0
5813,apartment,Almagro,36.0,1,2,79000.0
5814,PH,San Cristobal,63.0,0,2,118000.0
5815,apartment,Palermo,135.0,1,4,430000.0
5816,apartment,San Telmo,118.0,2,2,215000.0
5817,apartment,Boca,56.0,6,3,135000.0
5818,apartment,Villa Crespo,70.0,9,4,155000.0
5819,apartment,Palermo,98.0,2,4,390000.0
5820,apartment,Palermo,47.0,6,2,156000.0
5821,apartment,Chacarita,28.0,15,2,79703.0
5822,apartment,Villa Urquiza,137.0,1,4,310000.0
5823,apartment,Chacarita,28.0,15,2,85790.0
5824,apartment,Chacarita,39.0,15,1,95352.0
5825,apartment,Chacarita,39.0,15,1,102973.0
5826,house,Villa Urquiza,414.0,0,3,810000.0
5827,apartment,Parque Patricios,45.0,1,2,85000.0
5828,PH,San Cristobal,107.0,0,3,170000.0
5829,PH,Villa Lugano,142.0,0,4,138000.0
5830,apartment,Barrio Norte,215.0,11,5,650000.0
5831,apartment,Belgrano,31.0,9,1,115000.0
5832,PH,Caballito,46.0,0,2,100000.0
5833,apartment,Belgrano,265.0,1,5,1200000.0
5834,apartment,Palermo,32.0,1,2,110000.0
5835,apartment,Villa del Parque,75.0,8,4,230000.0
5836,house,Villa Devoto,218.0,0,4,358000.0
5837,house,Villa del Parque,1.0,0,1,350000.0
5838,house,Flores,105.0,0,3,149000.0
5839,apartment,Retiro,140.0,11,4,430000.0
5840,apartment,Villa Urquiza,71.0,9,3,246000.0
5841,apartment,Villa Urquiza,80.0,8,3,275000.0
5842,apartment,Balvanera,45.0,1,2,99000.0
5843,apartment,Boedo,35.0,5,1,115000.0
5844,apartment,Palermo Soho,77.0,3,3,180000.0
5845,apartment,Villa Luro,47.0,3,2,140000.0
5846,apartment,Villa Luro,47.0,3,2,140000.0
5847,apartment,Almagro,34.0,8,1,85000.0
5848,PH,Caballito,102.0,0,5,240000.0
5849,house,Flores,271.0,0,2,550000.0
5850,apartment,Caballito,57.0,3,2,189000.0
5851,apartment,Caballito,40.0,3,2,115500.0
5852,apartment,Palermo,155.0,7,4,379000.0
5853,store,Capital Federal,30.0,0,2,140000.0
5854,PH,Saavedra,110.0,0,4,230000.0
5855,house,Saavedra,145.0,0,1,285000.0
5856,apartment,Barracas,48.0,15,2,135000.0
5857,apartment,Flores,46.0,1,1,118000.0
5858,PH,Barracas,120.0,0,6,135000.0
5859,apartment,Flores,46.0,1,1,118000.0
5860,apartment,Palermo,33.0,10,2,96200.0
5861,apartment,Palermo,251.0,8,5,1100000.0
5862,apartment,Barracas,300.0,6,6,295000.0
5863,PH,Liniers,50.0,0,3,95000.0
5864,apartment,Palermo Hollywood,41.0,8,2,120000.0
5865,apartment,Palermo Hollywood,41.0,8,1,124000.0
5866,apartment,Palermo Hollywood,41.0,8,1,120000.0
5867,PH,Boedo,66.0,0,3,169000.0
5868,apartment,Floresta,72.0,9,4,115000.0
5869,PH,Flores,47.0,0,3,89000.0
5870,apartment,Flores,74.0,1,4,189000.0
5871,apartment,Caballito,74.0,1,4,189000.0
5872,apartment,Belgrano,39.0,9,1,148000.0
5873,apartment,Villa Crespo,39.0,1,2,80000.0
5874,apartment,Balvanera,31.0,1,1,69500.0
5875,apartment,Palermo,119.0,29,4,830000.0
5876,apartment,Recoleta,92.0,10,3,490000.0
5877,apartment,Caballito,36.0,4,2,70000.0
5878,apartment,Barrio Norte,229.0,1,5,650000.0
5879,apartment,San Nicolás,28.0,12,2,62000.0
5880,apartment,Flores,71.0,3,3,180000.0
5881,apartment,Congreso,104.0,1,5,297500.0
5882,house,Villa Santa Rita,1.0,0,5,650000.0
5883,apartment,Belgrano,284.0,7,6,950000.0
5884,apartment,San Telmo,26.0,18,1,100714.0
5885,PH,Palermo Hollywood,50.0,0,2,134000.0
5886,PH,Palermo Hollywood,55.0,0,3,139500.0
5887,apartment,Caballito,29.0,8,1,78000.0
5888,apartment,Palermo,83.0,3,3,260000.0
5889,PH,Parque Chacabuco,55.0,0,3,167000.0
5890,PH,Villa Crespo,105.0,0,4,265000.0
5891,PH,Villa Crespo,106.0,0,3,205000.0
5892,apartment,Barrio Norte,68.0,8,3,285000.0
5893,PH,Almagro,58.0,0,3,148000.0
5894,apartment,Barracas,96.0,1,3,185000.0
5895,apartment,Palermo,120.0,2,4,340000.0
5896,apartment,Belgrano,60.0,2,2,185000.0
5897,apartment,Villa Pueyrredón,41.0,3,2,89900.0
5898,apartment,Palermo Chico,28.0,2,1,118000.0
5899,apartment,Palermo,45.0,1,2,145000.0
5900,PH,Villa del Parque,65.0,0,3,130000.0
5901,apartment,Caballito,92.0,4,4,369000.0
5902,apartment,Palermo,79.0,1,4,230000.0
5903,house,Boedo,268.0,0,2,385000.0
5904,PH,Palermo,90.0,0,5,205000.0
5905,PH,Mataderos,72.0,0,3,85000.0
5906,apartment,Palermo,40.0,12,2,245000.0
5907,apartment,San Cristobal,32.0,10,2,68000.0
5908,store,Palermo Soho,364.0,0,3,500000.0
5909,apartment,Almagro,108.0,8,4,270000.0
5910,PH,Almagro,90.0,0,5,205000.0
5911,apartment,San Cristobal,50.0,8,3,110000.0
5912,apartment,Flores,32.0,1,1,82000.0
5913,apartment,Flores,43.0,2,2,105000.0
5914,apartment,Belgrano,82.0,16,3,277900.0
5915,PH,Monserrat,133.0,0,1,160000.0
5916,PH,Saavedra,74.0,0,3,169900.0
5917,PH,Villa Devoto,120.0,0,4,290000.0
5918,apartment,Villa Urquiza,105.0,15,4,359920.0
5919,apartment,Belgrano,91.0,4,4,250000.0
5920,apartment,Belgrano,58.0,1,3,150000.0
5921,apartment,Saavedra,72.0,1,3,175000.0
5922,apartment,Congreso,46.0,4,2,99700.0
5923,apartment,Belgrano,34.0,7,1,115000.0
5924,apartment,Chacarita,23.0,8,1,59500.0
5925,apartment,Villa del Parque,52.0,50,2,94000.0
5926,apartment,San Nicolás,45.0,8,2,123000.0
5927,PH,Villa Santa Rita,96.0,0,4,190000.0
5928,apartment,Villa Real,60.0,1,3,155000.0
5929,apartment,Palermo,28.0,1,1,103000.0
5930,apartment,Palermo Hollywood,54.0,5,2,189000.0
5931,apartment,Palermo,67.0,9,2,207000.0
5932,apartment,Belgrano,109.0,14,4,420000.0
5933,apartment,Belgrano,102.0,9,3,228000.0
5934,apartment,Flores,138.0,2,4,250000.0
5935,house,Villa del Parque,66.0,0,3,164000.0
5936,apartment,Palermo,141.0,2,4,590649.0
5937,apartment,Palermo,115.0,2,4,519702.0
5938,apartment,Palermo,54.0,2,2,234031.0
5939,apartment,Palermo,55.0,2,2,221029.0
5940,house,Boca,607.0,0,3,300000.0
5941,apartment,Flores,59.0,1,3,125000.0
5942,apartment,Flores,58.0,2,3,105000.0
5943,apartment,Caballito,53.0,2,3,115000.0
5944,apartment,Balvanera,100.0,1,3,229000.0
5945,apartment,Chacarita,23.0,8,1,59500.0
5946,apartment,San Cristobal,42.0,1,2,74500.0
5947,apartment,Palermo Hollywood,23.0,8,1,59500.0
5948,apartment,Villa Crespo,23.0,8,1,59500.0
5949,PH,Velez Sarsfield,102.0,0,4,122000.0
5950,apartment,Barrio Norte,70.0,2,3,180000.0
5951,apartment,Saavedra,48.0,5,2,120000.0
5952,apartment,Floresta,115.0,4,4,230000.0
5953,apartment,Floresta,115.0,5,5,198000.0
5954,apartment,Flores,107.0,4,4,195000.0
5955,apartment,Palermo,43.0,1,3,128000.0
5956,apartment,Flores,113.0,1,4,245000.0
5957,apartment,Almagro,71.0,1,2,195000.0
5958,apartment,Once,63.0,1,3,99000.0
5959,house,Villa Pueyrredón,66.0,0,3,130000.0
5960,house,Villa Devoto,440.0,0,4,1280000.0
5961,PH,Velez Sarsfield,102.0,0,1,122000.0
5962,apartment,Villa Urquiza,45.0,1,2,107000.0
5963,house,Villa Urquiza,210.0,0,5,335000.0
5964,house,Monte Castro,170.0,0,4,260000.0
5965,house,Villa Devoto,130.0,0,3,250000.0
5966,apartment,Villa Devoto,30.0,1,2,75000.0
5967,apartment,Villa Devoto,37.0,5,2,140000.0
5968,apartment,Barrio Norte,63.0,10,2,225000.0
5969,apartment,Barrio Norte,62.0,10,1,230000.0
5970,apartment,Barrio Norte,61.0,10,1,225000.0
5971,apartment,Barrio Norte,61.0,10,1,225000.0
5972,apartment,Barrio Norte,61.0,10,1,230000.0
5973,apartment,Barrio Norte,62.0,10,1,230000.0
5974,apartment,Barrio Norte,59.0,10,1,225000.0
5975,apartment,Barrio Norte,42.0,10,1,185000.0
5976,apartment,Barrio Norte,72.0,10,1,260000.0
5977,apartment,Belgrano,66.0,2,3,149000.0
5978,apartment,Balvanera,72.0,1,2,89900.0
5979,apartment,Barrio Norte,43.0,8,2,136000.0
5980,apartment,Barrio Norte,68.0,2,3,189000.0
5981,apartment,Belgrano,37.0,2,2,99000.0
5982,apartment,Barrio Norte,28.0,2,1,75000.0
5983,apartment,Barrio Norte,47.0,3,2,94000.0
5984,apartment,Belgrano,353.0,1,5,680000.0
5985,apartment,Belgrano,353.0,1,4,680000.0
5986,apartment,Belgrano,353.0,1,5,680000.0
5987,apartment,Recoleta,115.0,2,4,398000.0
5988,apartment,San Telmo,46.0,1,2,127850.0
5989,apartment,San Telmo,46.0,3,2,124672.0
5990,apartment,San Telmo,49.0,3,2,131039.0
5991,apartment,San Telmo,47.0,4,2,126807.0
5992,apartment,San Telmo,47.0,4,2,126532.0
5993,apartment,San Telmo,47.0,5,2,129475.0
5994,apartment,San Telmo,47.0,5,2,129200.0
5995,apartment,San Telmo,47.0,6,2,132402.0
5996,apartment,San Telmo,47.0,7,2,135604.0
5997,apartment,San Telmo,47.0,7,2,135879.0
5998,apartment,San Telmo,47.0,8,2,139081.0
5999,apartment,San Telmo,47.0,8,2,138806.0
6000,apartment,San Telmo,47.0,8,2,138806.0
6001,apartment,San Telmo,47.0,9,2,142008.0
6002,apartment,San Telmo,47.0,9,2,142008.0
6003,apartment,San Telmo,47.0,9,2,142283.0
6004,apartment,San Telmo,47.0,9,2,142558.0
6005,apartment,San Telmo,47.0,10,2,144951.0
6006,apartment,San Telmo,47.0,10,2,144676.0
6007,apartment,San Telmo,47.0,10,2,144676.0
6008,apartment,San Telmo,47.0,11,2,147619.0
6009,apartment,San Telmo,47.0,11,2,147344.0
6010,apartment,San Telmo,47.0,12,2,148961.0
6011,apartment,San Telmo,47.0,12,2,148687.0
6012,apartment,San Telmo,47.0,12,2,148412.0
6013,apartment,San Telmo,49.0,5,2,136098.0
6014,apartment,San Telmo,49.0,8,2,146217.0
6015,apartment,San Telmo,49.0,9,2,149590.0
6016,apartment,San Telmo,49.0,10,2,152401.0
6017,apartment,San Telmo,49.0,11,2,155212.0
6018,apartment,San Telmo,49.0,12,2,156336.0
6019,apartment,San Telmo,49.0,13,2,156336.0
6020,apartment,San Telmo,88.0,13,3,264331.0
6021,apartment,San Telmo,82.0,1,2,251798.0
6022,apartment,Floresta,39.0,2,2,69000.0
6023,apartment,Villa Urquiza,40.0,9,2,135000.0
6024,apartment,Paternal,38.0,1,2,75000.0
6025,apartment,Caballito,72.0,2,3,180000.0
6026,apartment,Caballito,48.0,4,2,120000.0
6027,apartment,Almagro,55.0,9,3,158000.0
6028,apartment,Almagro,102.0,3,4,198000.0
6029,apartment,Almagro,55.0,9,3,158000.0
6030,apartment,Palermo,34.0,2,1,128000.0
6031,apartment,Palermo,34.0,2,1,128000.0
6032,apartment,Almagro,90.0,3,4,220000.0
6033,apartment,Almagro,90.0,3,4,220000.0
6034,apartment,Belgrano,54.0,6,2,169000.0
6035,house,Caballito,190.0,0,4,340000.0
6036,apartment,Centro / Microcentro,34.0,11,1,82000.0
6037,apartment,Mataderos,32.0,3,1,105000.0
6038,PH,Chacarita,66.0,0,4,170000.0
6039,PH,Colegiales,66.0,0,4,170000.0
6040,PH,Palermo,66.0,0,4,170000.0
6041,apartment,Palermo Chico,70.0,13,3,360000.0
6042,apartment,Palermo,85.0,14,4,575000.0
6043,apartment,Palermo,67.0,6,3,192000.0
6044,apartment,Palermo Hollywood,67.0,6,3,192000.0
6045,apartment,Palermo Hollywood,75.0,3,2,140000.0
6046,PH,Parque Chacabuco,65.0,0,2,130000.0
6047,apartment,Balvanera,70.0,4,3,120000.0
6048,apartment,Caballito,43.0,2,1,88000.0
6049,house,Caballito,170.0,0,4,345000.0
6050,apartment,Villa Crespo,45.0,5,2,92000.0
6051,apartment,Once,45.0,3,2,150000.0
6052,PH,Almagro,91.0,0,4,210000.0
6053,apartment,Palermo,98.0,3,3,310000.0
6054,apartment,Almagro,37.0,1,2,79500.0
6055,apartment,Boedo,45.0,3,2,79000.0
6056,apartment,Caballito,85.0,10,3,240000.0
6057,apartment,Caballito,58.0,12,3,180000.0
6058,apartment,Congreso,62.0,2,3,115000.0
6059,apartment,Palermo,133.0,4,4,340000.0
6060,apartment,Congreso,39.0,12,2,99000.0
6061,apartment,Palermo,92.0,6,4,265000.0
6062,apartment,Belgrano,128.0,1,4,300000.0
6063,apartment,Puerto Madero,207.0,33,4,1668950.0
6064,apartment,Caballito,48.0,2,2,115000.0
6065,apartment,Caballito,48.0,3,2,115000.0
6066,apartment,Caballito,48.0,4,2,118000.0
6067,apartment,Caballito,43.0,5,2,108000.0
6068,apartment,Flores,63.0,7,2,189000.0
6069,house,Belgrano,260.0,0,6,620000.0
6070,apartment,Flores,36.0,1,2,85000.0
6071,apartment,Parque Centenario,37.0,11,2,96000.0
6072,house,Colegiales,236.0,0,5,405000.0
6073,apartment,Recoleta,38.0,3,1,135000.0
6074,apartment,Retiro,38.0,3,1,135000.0
6075,apartment,Caballito,58.0,7,3,240000.0
6076,apartment,Caballito,42.0,6,2,74000.0
6077,PH,Mataderos,48.0,0,2,130000.0
6078,apartment,Villa Luro,55.0,1,2,130000.0
6079,house,Mataderos,191.0,0,4,215000.0
6080,apartment,Caballito,46.0,4,2,110000.0
6081,apartment,Barracas,48.0,9,2,86000.0
6082,apartment,Flores,23.0,6,1,67000.0
6083,PH,Villa Urquiza,60.0,3,3,195000.0
6084,apartment,Retiro,34.0,10,2,89000.0
6085,apartment,Flores,61.0,14,3,2809708.0
6086,apartment,Flores,31.0,14,3,1476285.0
6087,PH,Constitución,72.0,0,4,79500.0
6088,house,Flores,610.0,0,3,590000.0
6089,apartment,Balvanera,100.0,8,4,195000.0
6090,apartment,Almagro,53.0,1,2,140000.0
6091,apartment,Almagro,73.0,1,3,220000.0
6092,PH,Palermo Soho,80.0,0,4,299000.0
6093,apartment,Floresta,50.0,5,3,135000.0
6094,apartment,Almagro,38.0,1,3,105000.0
6095,house,Belgrano,70.0,8,2,240000.0
6096,apartment,Barrio Norte,24.0,9,1,47500.0
6097,apartment,Coghlan,72.0,2,3,250000.0
6098,apartment,San Telmo,44.0,1,2,71900.0
6099,apartment,Colegiales,53.0,5,1,135000.0
6100,apartment,Colegiales,45.0,4,2,135000.0
6101,house,Flores,206.0,0,6,325000.0
6102,PH,Villa Lugano,56.0,0,3,99000.0
6103,PH,Floresta,78.0,2,3,119900.0
6104,apartment,Balvanera,115.0,1,3,149900.0
6105,PH,Flores,77.0,0,4,175000.0
6106,apartment,Belgrano,70.0,4,2,185000.0
6107,apartment,Barrio Norte,200.0,3,5,610000.0
6108,apartment,Retiro,92.0,2,4,230000.0
6109,apartment,Retiro,125.0,2,4,360000.0
6110,apartment,Villa Urquiza,29.0,7,1,74000.0
6111,apartment,Balvanera,32.0,2,2,73000.0
6112,house,Belgrano,325.0,0,7,900000.0
6113,apartment,Belgrano,300.0,9,6,770000.0
6114,PH,San Telmo,70.0,1,4,210000.0
6115,apartment,Recoleta,141.0,1,4,320000.0
6116,apartment,Villa del Parque,32.0,3,1,68000.0
6117,house,Pompeya,20.0,0,7,189000.0
6118,apartment,Palermo,165.0,4,4,445000.0
6119,apartment,Palermo,43.0,2,2,119301.0
6120,apartment,Palermo,56.0,2,2,148665.0
6121,apartment,Palermo,74.0,2,2,196392.0
6122,apartment,Palermo,34.0,6,2,94000.0
6123,apartment,Recoleta,75.0,1,3,148000.0
6124,apartment,Villa Devoto,86.0,3,3,173000.0
6125,apartment,Colegiales,94.0,4,3,325000.0
6126,apartment,Balvanera,64.0,3,3,129000.0
6127,PH,Paternal,54.0,0,3,98000.0
6128,apartment,Monserrat,35.0,1,1,75000.0
6129,apartment,Balvanera,25.0,8,1,66900.0
6130,apartment,Palermo,37.0,1,2,89500.0
6131,apartment,Monserrat,104.0,11,4,255000.0
6132,apartment,Constitución,49.0,13,2,65000.0
6133,apartment,Constitución,42.0,1,2,70000.0
6134,house,Paternal,239.0,0,5,240000.0
6135,PH,Villa Luro,20.0,0,3,175000.0
6136,apartment,Nuñez,100.0,8,4,315000.0
6137,apartment,Villa Crespo,40.0,4,2,91500.0
6138,apartment,San Cristobal,110.0,1,2,149800.0
6139,apartment,Recoleta,143.0,3,4,285000.0
6140,house,Liniers,198.0,0,6,270000.0
6141,apartment,Liniers,72.0,2,3,96000.0
6142,apartment,Saavedra,182.0,1,4,450000.0
6143,apartment,Puerto Madero,188.0,20,3,1220000.0
6144,apartment,Retiro,66.0,1,2,140000.0
6145,apartment,Palermo,46.0,3,2,159000.0
6146,apartment,Colegiales,37.0,4,1,99000.0
6147,apartment,Villa Devoto,159.0,8,5,285000.0
6148,apartment,Parque Patricios,57.0,1,2,110000.0
6149,PH,Parque Patricios,78.0,0,3,95000.0
6150,apartment,Nuñez,77.0,2,2,169000.0
6151,house,Nuñez,364.0,0,6,910000.0
6152,apartment,Nuñez,93.0,1,4,207000.0
6153,apartment,Parque Patricios,34.0,25,1,65000.0
6154,apartment,Recoleta,153.0,14,5,510000.0
6155,apartment,Palermo,81.0,5,3,248000.0
6156,apartment,Barrio Norte,39.0,1,1,93000.0
6157,apartment,Recoleta,109.0,1,3,220000.0
6158,house,Villa Lugano,20.0,0,3,255000.0
6159,apartment,Palermo,212.0,3,5,540000.0
6160,apartment,Villa Pueyrredón,78.0,4,3,200000.0
6161,apartment,Villa Pueyrredón,75.0,12,2,160000.0
6162,apartment,Parque Chas,50.0,4,2,135000.0
6163,PH,Constitución,20.0,0,2,89000.0
6164,apartment,Villa Urquiza,74.0,4,3,187000.0
6165,apartment,Belgrano,68.0,8,2,277000.0
6166,apartment,Belgrano,45.0,8,1,184500.0
6167,apartment,Villa Devoto,37.0,4,2,72000.0
6168,apartment,Villa Urquiza,39.0,3,2,115000.0
6169,apartment,Floresta,33.0,5,2,75000.0
6170,apartment,Flores,69.0,3,3,129000.0
6171,PH,Paternal,122.0,0,3,190000.0
6172,house,Parque Chacabuco,20.0,0,4,230000.0
6173,apartment,Parque Patricios,56.0,1,2,119900.0
6174,PH,Boca,102.0,0,4,141900.0
6175,apartment,Flores,41.0,4,1,77000.0
6176,PH,Mataderos,185.0,0,5,220000.0
6177,apartment,Paternal,35.0,15,2,78000.0
6178,apartment,Villa Urquiza,29.0,2,2,75000.0
6179,PH,Palermo,42.0,0,3,265000.0
6180,apartment,Nuñez,55.0,2,3,145000.0
6181,PH,Parque Avellaneda,77.0,0,4,139000.0
6182,apartment,Retiro,73.0,1,4,150000.0
6183,apartment,Balvanera,70.0,8,3,126500.0
6184,apartment,Recoleta,30.0,1,2,89500.0
6185,apartment,Once,105.0,24,4,199900.0
6186,PH,Floresta,20.0,0,3,119000.0
6187,apartment,Belgrano,127.0,4,4,430000.0
6188,house,Barracas,120.0,0,5,249900.0
6189,house,Pompeya,20.0,0,9,240000.0
6190,apartment,Almagro,61.0,1,3,149900.0
6191,PH,Versalles,119.0,0,4,168000.0
6192,apartment,Palermo,71.0,1,3,155800.0
6193,PH,San Cristobal,20.0,0,4,248000.0
6194,apartment,Palermo,71.0,2,3,169900.0
6195,apartment,Villa Urquiza,45.0,3,3,130000.0
6196,PH,Villa Urquiza,120.0,0,5,249000.0
6197,house,Almagro,300.0,0,4,580000.0
6198,PH,Palermo,57.0,0,3,149000.0
6199,house,Saavedra,81.0,0,2,239000.0
6200,apartment,Once,77.0,2,4,95000.0
6201,PH,Villa Devoto,55.0,0,3,135000.0
6202,apartment,Recoleta,140.0,9,4,820000.0
